mjd,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_err_0,aperture_sum_err_1,aperture_sum_err_2,bkg,fwhm,id,peak_flux,uncertainty,xcenter,ycenter
57799.8088715374,412876.55374999996,599192.62640625,860698.2992187501,406.10642504950806,416.3966272672843,429.3612504040195,39.477633178467585,6.207071389410308,1.0,483.859375,25.421070098876953,704.5438483809361,741.0494141781876
57799.8096122742,413817.41671875,600557.4344531251,862351.327734375,403.132857325524,413.53093594482874,426.6534635704325,39.7703516264883,6.164506895617086,1.0,497.80078125,25.948974609375,704.6615235754737,741.0478416301969
57799.8103530109,411526.351328125,597354.246171875,859228.125703125,400.7069105072692,411.06641959608174,424.210763886975,39.31496747891783,6.398890484054806,1.0,520.30078125,27.269119262695312,704.6208169644073,740.8318907067774
57799.8110937476,412793.158203125,598265.36859375,859134.2442187499,401.81902368976506,412.1484057988789,425.1691304961628,38.97942964343916,6.1606490049496365,1.0,486.232421875,24.4378604888916,704.4437665147324,741.1107245024167
57799.8118344843,411997.5009375,597775.093125,857142.7174218749,394.6287488032506,405.14310670153117,418.29653492877856,39.549969534754865,6.204462053124884,1.0,500.357421875,24.853809356689453,704.7887139328725,741.0081747927339
57799.8125752211,410037.39187500003,594813.4553125,852395.39875,394.9751449503567,405.3837567858487,418.2528398023148,38.45711578695934,6.511545196695733,1.0,484.666015625,24.994211196899414,704.515075601075,740.8712307003887
57799.8133275509,408652.30921875,596130.078359375,851934.7422656249,380.4731103268777,391.6082126319303,404.9139088419719,39.57021228338632,6.855175411766142,1.0,494.576171875,25.259233474731445,704.7631847927295,741.3172712922033
57799.8140798509,410370.871328125,600081.20359375,861609.9832812499,388.17415097585337,399.3166018811902,412.9124007002067,40.07948111486323,6.456026383361356,1.0,492.974609375,24.632549285888672,704.7329449071625,741.2042161272101
57799.8148669004,411521.689765625,603657.538671875,872056.766015625,386.4056382217099,397.87221313713394,412.12606479168215,40.248415618440255,6.528972398960183,1.0,498.45703125,24.998367309570312,704.6831802266103,740.8712361988481
57799.8156076372,415453.25296874996,613273.99640625,889238.9137500001,387.76565947875014,399.8892815759162,414.92024043755555,42.063933815118546,6.846961714275182,1.0,518.74609375,25.278539657592773,704.5396196227387,741.2245811120058
57799.8163368106,412598.89093750005,607076.3060156249,877599.5423437501,386.6345112089675,398.3968960531475,412.85983061209464,40.97010749626132,6.456707362599542,1.0,518.06640625,25.391830444335938,704.530397783569,741.0600273156041
57799.8170775473,411514.421796875,604045.268046875,871912.29078125,385.23808633343873,396.80600696009446,411.08792375913976,40.75310777432551,6.255115431574906,1.0,508.5078125,24.59310531616211,704.7506863193441,741.0101695743631
57799.8178067207,411752.08265625,603222.11734375,867671.6751562501,387.7733867539647,399.15726518519057,413.0577754384288,40.73020172711942,6.4031367474400005,1.0,506.169921875,25.676420211791992,704.6895578217941,741.2450612934365
57799.8185358942,410119.7465625,603552.4833593749,870509.800546875,384.1568335375554,395.8748622484753,410.1637073477104,41.114679421732006,6.526694704671356,1.0,505.755859375,24.78841781616211,704.6360656815789,741.3291751713756
57799.8192650378,411008.13703125,605309.1034375001,873214.3556250001,382.7858980342693,394.6336733218533,409.1037382016139,41.47800978292329,6.462334706673839,1.0,505.41796875,25.584341049194336,704.7382371898244,741.3675066167382
57799.8199942112,407132.984296875,602397.01171875,869979.97453125,376.663319273588,388.81854783368533,403.3493403536584,40.56007568514371,6.400115780578309,1.0,507.97265625,25.617504119873047,704.8663992851915,740.8060575813821
57799.8207233846,401260.6421875,600935.371484375,869498.068203125,353.5603808893844,367.09446910899106,382.5235488121628,40.391315744300385,6.980618531511146,1.0,509.96875,25.45932388305664,704.6927834528766,740.8874575222603
57799.821452558,409593.68671875005,602191.7590625,868465.6700781251,384.4831495245212,396.08017790528606,410.25721385933997,40.55087319441845,6.589668655499297,1.0,497.44140625,25.824899673461914,704.5784219730857,741.2830552270963
57799.8221932948,408187.16453125,601534.9728125001,867457.095,379.2889653029627,391.1537395088374,405.4750177969183,40.927329028205634,6.150602951561802,1.0,519.767578125,25.641639709472656,705.0233373928256,740.8983209910474
57799.8229224682,411164.741015625,615081.7815625,898510.6540625,369.7635095899702,383.245298234251,399.6484351108056,42.34153598389037,7.213318871989672,1.0,534.103515625,24.71098518371582,704.4698642485396,740.9549809517374
57799.8236516118,410625.24624999997,615328.0965625,891870.7808593749,371.55179425236133,385.0923185688889,400.9109330160689,43.60421045026876,6.777181750613253,1.0,515.90625,24.829280853271484,705.0031727634068,741.3116405730354
57799.8244039416,415731.78140624997,619898.97171875,899323.8271875,380.2778625469821,393.4382214491382,409.19125119791516,43.411451488100724,6.823075813518463,1.0,535.1796875,26.238798141479492,704.8644747840552,741.2050348705586
57799.8251446784,413448.476328125,613186.285390625,889029.3421875,388.5825490896966,400.9473843386572,415.9862980995478,42.43137811801938,6.2436779284843045,1.0,518.037109375,26.865629196166992,705.031697718338,740.9151823244003
57799.8258738518,409408.945546875,604159.3734375,870945.334609375,384.2111842454273,396.0641250652139,410.35080789314765,41.09526201460625,6.436678131484677,1.0,514.5703125,24.754741668701172,705.0147503970417,741.013236420141
