,z_a_flux,z_a_fwhm,z_a_x,z_a_y,z_b_flux,z_b_fwhm,z_b_x,z_b_y,z_c_flux,z_c_fwhm,z_c_x,z_c_y
2017-02-15 19:10:52.626488,1279688.77182,684692.573471,38.7953616672,35.3255281739,1191528.90021,4.91112863561,38.8467596744,35.4254149637,799409.850808,50723057.8082,39.2427617393,37.3552494551
2017-02-15 19:11:57.222816,1290791.31904,1.4817455578,38.812977831,35.4151895021,1205503.3174,1.96367740232,38.8531783691,35.5523557648,812957.420971,336381306.933,39.2893279089,37.4376348812
2017-02-15 19:13:01.780126,1291336.50845,926621.258005,38.8248051716,35.3841227538,1207103.26399,1.4379723923,38.8757273412,35.4801678227,811995.588505,5.04581893349,39.2440957976,37.3932003474
2017-02-15 19:14:05.361276,1283750.99739,943701.157345,38.8796230471,35.3404706839,1198216.13571,4.71177309836,38.9109901858,35.4325955584,805992.086124,72014199.5037,39.3163997274,37.3747483686
2017-02-15 19:15:09.576710,1277116.28683,1057416.2937,38.8273508487,35.409444271,1192339.70239,4.97857131595,38.8189365444,35.5094246686,805976.690512,277461285.706,39.2965959054,37.3964045171
2017-02-15 19:16:13.970308,1286251.66196,1.51339584662,38.8010087747,35.3915952087,1203170.11652,2.38819329651,38.8369478554,35.5181158851,810039.526938,418811987.177,39.2701017037,37.3898497852
2017-02-15 19:17:18.652573,1303698.07729,0.339049051991,38.8073162471,35.4779912113,1222783.55557,0.333281101435,38.8341421038,35.5629468908,825939.53826,-23.8570873273,39.2596656537,37.4582549456
2017-02-15 19:18:21.548494,1309380.5246,0.312341901893,38.9594788552,35.4742382867,1230862.00035,0.306065152818,38.9864914972,35.6215067064,835125.578878,0.304825544177,39.3343825218,37.4274838274
2017-02-15 19:19:24.615010,1313849.2979,0.30258532184,38.8760537262,35.4322050713,1234175.23385,0.325600524611,38.9015317047,35.5699169172,835010.548483,0.329794603442,39.308995128,37.4586466142
2017-02-15 19:20:28.718408,1308000.20947,0.310922424202,38.7889942206,35.4385470834,1230282.11672,0.313673936417,38.8276845652,35.5361058383,831238.280815,0.31118563094,39.2547333354,37.4479116961
2017-02-15 19:21:33.344972,1312306.86682,0.304295867373,38.8960670643,35.5209690605,1229969.78773,0.318861540854,38.914049121,35.6330842223,839156.964849,0.301166124866,39.3397443659,37.4538853737
2017-02-15 19:22:38.719633,1314199.44687,0.30541413634,38.8947640866,35.4124526445,1229283.05029,0.327418303818,38.9039945814,35.5213719462,832177.039851,1.19782044508,39.3007580287,37.409272832
2017-02-15 19:23:42.878248,1313068.7848,0.307486209538,38.8798388652,35.5225269425,1235182.08424,0.306060380639,38.9097170781,35.6105948291,836659.824893,0.301224548971,39.3009409361,37.4810085349
2017-02-15 19:24:46.481690,1315248.66738,1.73761193885,38.8423348864,35.5062610563,1236043.46711,0.30854994934,38.9031382844,35.5670325309,838320.660063,0.314897298595,39.2897580857,37.4727361384
2017-02-15 19:25:50.804262,1315078.87038,0.304717608711,38.8593893632,35.5219842396,1237781.94034,0.317032532989,38.8835368722,35.6151456244,839104.136841,0.304159544459,39.314748335,37.4792664682
2017-02-15 19:26:54.663744,1309325.23283,0.312177823142,38.8843416253,35.4782354155,1229163.26822,0.323373881931,38.8669215737,35.5625720517,833597.020468,0.309655936963,39.2456884087,37.4584828676
2017-02-15 19:27:58.877420,1312028.82672,0.30546754264,38.8138933529,35.4909346711,1232140.10677,0.29893681538,38.8458973322,35.5730753319,835885.975978,0.293804968243,39.2939619037,37.4386882652
2017-02-15 19:29:02.538836,1313213.96635,0.311013621951,38.8676942654,35.4905443899,1232456.68538,0.319503574406,38.9050333908,35.5771214958,834986.76607,0.30430867506,39.3011401315,37.4698911212
2017-02-15 19:30:06.808517,1302079.22311,0.321936859464,38.8122381201,35.3689549581,1221381.28734,0.325147483391,38.8553868513,35.4649215475,822961.393198,0.32766631678,39.2968581355,37.407024216
2017-02-15 19:31:11.629586,1305901.61825,0.335136707181,38.8855700251,35.5172586073,1228566.50287,0.331248117999,38.9268922764,35.5955494866,833394.983473,3.89155195536,39.3233884061,37.4294136974
2017-02-15 19:32:16.082516,1317430.95012,0.333325033556,38.875210216,35.5691912012,1236507.70352,0.335513077727,38.9111649418,35.7108625979,840690.901155,0.330052652015,39.3165980958,37.5197306912
2017-02-15 19:33:24.469202,1322811.91009,1.33685513989,38.8499878649,35.5398430692,1240908.59985,0.322802624007,38.90754586,35.633090382,845484.570234,0.332127181483,39.2786879864,37.5087288344
2017-02-15 19:34:28.635620,1340178.13259,0.327099620497,38.8535325873,35.7178370238,1257441.01701,0.317327881757,38.8587600095,35.8171709444,865549.068801,0.311634285965,39.285893649,37.597518821
2017-02-15 19:35:31.496278,1326493.80723,0.327816640425,38.8522981524,35.5847335355,1242554.26179,0.32089059426,38.8964681446,35.7044894887,850552.832267,0.310301339113,39.2826017728,37.5201838312
2017-02-15 19:36:35.630759,1321289.03993,0.310863508843,38.8932911774,35.5449085203,1241433.85528,0.313701236089,38.9264680699,35.6490140028,846129.226135,0.303205599869,39.3074249943,37.4819392709
2017-02-15 19:37:38.551478,1319700.79922,1.18325863373,38.8489256781,35.6182695753,1239761.93474,0.326965578405,38.9084461675,35.6984985153,846257.835031,0.322412252729,39.2941323573,37.5515707062
2017-02-15 19:38:41.364756,1323896.45955,0.314629460037,38.8574312929,35.6526624243,1242726.37926,0.310670691748,38.8758823865,35.7637554148,849851.1647,0.305194230111,39.2862949634,37.5377285896
2017-02-15 19:39:44.592268,1323951.45481,0.309194298803,38.8865943313,35.6888231354,1247456.94927,0.312817856591,38.8901799635,35.7938905258,854942.490175,0.305957778786,39.2907584375,37.5690467339
2017-02-15 19:40:47.431944,1314253.17709,3.32558204184,38.9422823784,35.5340925686,1229927.22263,0.321778009057,38.9457057229,35.6463229416,840411.426052,0.321026075025,39.3180862651,37.483740342
2017-02-15 19:41:50.318339,1311087.2269,797985.541262,38.8493537336,35.5876139898,1225133.63334,0.338490917559,38.8919393774,35.6854364349,837763.332272,0.337896605799,39.2997270626,37.5078176875
2017-02-15 19:42:53.137976,1320783.46163,0.308539001399,38.8570690735,35.6517144055,1238119.85938,0.303221881422,38.9121549104,35.7562454901,847989.119134,0.304312780537,39.3025527189,37.5609669627
2017-02-15 19:43:57.475583,1315221.52063,0.306636024757,38.9471486403,35.5247635812,1231084.31074,0.311743589923,38.9745423621,35.6670254451,837651.673927,0.297984028745,39.3380493292,37.5146253006
2017-02-15 19:45:00.171227,1339963.71282,0.336085002353,38.8151762516,35.7325404848,1255542.94481,0.330069880986,38.8667571245,35.8149431269,865056.095799,0.330137288017,39.2929164804,37.5740822113
2017-02-15 19:46:03.907701,1340845.60829,3.01263003244,38.960879457,35.7777393748,1258182.02303,2.60675802907,38.9703724556,35.9081056869,868986.352804,0.320982248173,39.3621656288,37.6337949284
2017-02-15 19:47:08.168116,1345075.88488,2.06938936502,38.8913199391,35.759671322,1261477.2208,0.319204400877,38.9198003562,35.8747378664,872758.406494,0.314333023492,39.3132559999,37.6190459865
2017-02-15 19:48:12.336610,1333457.82655,0.316696129444,38.95793007,35.6538818446,1250140.04354,0.325274297036,38.9867973244,35.7422887737,859411.522067,0.327991035504,39.3411212356,37.5510165601
2017-02-15 19:49:15.770181,1316309.44398,2.27624568906,38.9180119811,35.6007465899,1234452.52613,0.321086393966,38.95197864,35.7050724505,846459.843641,0.332808971499,39.3210012732,37.4739519889
2017-02-15 19:50:20.125748,1309982.21384,2.35205255376,38.8784109858,35.616514233,1227895.36913,2.6550404191,38.9110256614,35.6867892913,837672.214201,0.326282209359,39.3291318959,37.5302629672
2017-02-15 19:51:24.604326,1312212.5475,0.316469029856,38.8838575125,35.6399653507,1231178.01088,0.317873910293,38.9077037658,35.7357001391,841738.053237,0.33410353038,39.3036287222,37.5496583718
2017-02-15 19:52:29.099837,1314546.62619,0.315474205937,38.9150564817,35.6077165509,1233503.10996,0.31715727635,38.9337917477,35.7100977408,841838.420426,0.310640093658,39.3158320869,37.5387339569
2017-02-15 19:53:33.614459,1311935.326,0.321616000591,38.9007061508,35.5683313414,1230561.07002,0.323634772758,38.929924967,35.6719564446,837592.796719,0.320625703224,39.3290717548,37.4696574026
2017-02-15 19:54:36.616999,1308664.2035,0.317429957267,38.8630935816,35.5597586503,1228216.56386,0.310138383228,38.8861755801,35.6795089272,834653.614977,0.313828856794,39.2988141554,37.5163371894
2017-02-15 19:55:41.013495,1315236.49761,0.307992130715,38.895568869,35.6106310792,1235730.54571,0.324047425902,38.9120132013,35.7103288356,843101.606003,0.315548841417,39.2942681401,37.5091825998
2017-02-15 19:56:44.358041,1309372.45727,0.322728830677,38.8205669865,35.4986363899,1229466.97066,0.319865628415,38.8372716852,35.6198174721,833313.568083,0.309779697817,39.254987904,37.4670279758
2017-02-15 19:57:48.450598,1311379.4388,0.305332518039,38.9543164685,35.4904817651,1231394.44172,0.302859862503,38.9950862443,35.6100712968,837849.98103,0.288497111907,39.3424152414,37.4603341345
2017-02-15 19:58:52.730214,1317539.59674,0.324272876281,38.8735285849,35.7125507624,1240714.92525,0.319332618104,38.9066415876,35.8080381504,849711.151024,1019460.95769,39.2954193,37.58492461
2017-02-15 19:59:55.603802,1321158.57679,0.313456837352,38.9348638588,35.6782222163,1241153.0792,0.301555794352,38.9616723178,35.7859057462,852116.614821,0.297283009654,39.3391980748,37.5600814295
2017-02-15 20:00:59.863252,1318174.25334,0.318489591591,38.8506482695,35.6117995398,1235309.94855,0.305964726517,38.8870517245,35.7058298473,846645.185005,0.311067203698,39.3089595639,37.544235063
2017-02-15 20:02:04.573822,1321734.80885,0.323536802726,38.9460323112,35.7215797434,1241503.56493,0.320494784101,38.9858693566,35.8320156532,849429.141593,0.303621025088,39.3513582297,37.5797075103
2017-02-15 20:03:08.730378,1327754.23062,1.94191112393,38.9045219187,35.7674655934,1246246.81191,0.323623158116,38.9119135568,35.8688650735,856288.688423,0.317076640557,39.3031429433,37.5554762927
2017-02-15 20:04:12.762934,1325668.56371,0.302357345013,38.8820422305,35.7469904715,1248078.87389,0.30118458197,38.8677922808,35.8214955657,856997.303861,0.302482053285,39.285860439,37.5714466175
2017-02-15 20:05:16.761656,1313812.57742,0.309434416615,38.8767757209,35.6017040709,1233382.34522,0.303805947033,38.9331984016,35.7154093246,843247.651737,0.298358785172,39.3126997616,37.518110286
2017-02-15 20:06:20.915217,1308552.57771,0.313202859167,38.8149492718,35.4813318749,1226434.27922,0.30621340618,38.8495199897,35.5433368687,831311.341909,0.295005873107,39.2821924983,37.4478074001
2017-02-15 20:07:24.972656,1306992.26762,0.311892474897,38.9114603062,35.484233797,1227089.03558,0.311771275581,38.917369254,35.5923407038,831362.225529,0.308656025059,39.297555637,37.4574329582
2017-02-15 20:08:29.324221,1302584.18683,0.322619947794,38.8250063046,35.5026058368,1217910.36983,0.312157436112,38.8561535221,35.615956515,826803.855056,0.313903176467,39.2824766446,37.4625601858
2017-02-15 20:09:33.667757,1300017.57149,0.320728726152,38.8387101277,35.4925333883,1218019.22665,0.332709071541,38.8890237452,35.6140062385,825221.880223,0.317882717771,39.3053819442,37.4536308147
2017-02-15 20:10:37.926416,1304669.50383,0.309768048085,38.878821881,35.4963257522,1221810.98326,0.318667495625,38.8982490573,35.5927886865,829060.839181,0.306627673443,39.2946234727,37.4746952935
2017-02-15 20:11:42.327912,1299557.42565,0.317711094767,38.8474319324,35.4674100879,1218541.6636,0.309952338418,38.9007185634,35.5614289125,823830.836736,-1678242.36579,39.3115145058,37.4390306831
2017-02-15 20:12:45.145380,1327709.19428,0.313920124721,38.8571445602,35.6620819271,1246270.19415,0.302855897383,38.8988589286,35.7671070536,851208.684982,0.310287092754,39.3086312043,37.5493656671
2017-02-15 20:13:49.579132,1325717.47048,1.94139667111,38.8933551859,35.6134953213,1241835.30992,0.331362931017,38.9308110706,35.7091568197,849709.506082,1.84112935169,39.3184795687,37.5557597463
2017-02-15 20:14:53.926584,1308068.67244,0.336483549497,38.8616371452,35.6482320386,1231316.13404,2.06299953885,38.8685672103,35.7334843953,834963.468463,0.326736092728,39.3034166316,37.5054477515
2017-02-15 20:15:58.248136,1300169.59023,0.310473593729,38.9070524208,35.4999695521,1221399.2291,0.310912914933,38.9285624823,35.5622531775,826610.929363,0.301029205429,39.3422678472,37.4727711919
2017-02-15 20:17:01.147704,1305225.02797,0.325365529874,38.897203136,35.5513951178,1224164.01331,0.32073511245,38.9135922214,35.6288444705,834677.491199,0.31931559967,39.3163329324,37.4452552373
2017-02-15 20:18:04.267202,1306981.02989,0.308683991432,38.9207540603,35.6265506467,1225961.16322,0.317831065949,38.9284446404,35.7278511171,836230.883813,0.318446712157,39.3144959571,37.5278615934
2017-02-15 20:19:08.029992,1304599.66649,0.311724641565,38.9562600826,35.6083810846,1223147.31795,0.308637813581,38.9601161254,35.7277633591,835100.780096,0.31612957352,39.3417157704,37.4801536925
2017-02-15 20:20:12.297386,1300415.71459,0.311957671286,38.8248364587,35.5289715066,1217878.46856,0.302129227829,38.8278706005,35.5799363884,824262.036421,0.297072191619,39.2806312032,37.5053298593
2017-02-15 20:21:16.455877,1306021.50738,0.326061776786,38.8576825055,35.5671356288,1222791.18358,0.317038042049,38.9008407931,35.6890917403,832596.526714,0.314467311212,39.3023607221,37.4962111117
2017-02-15 20:22:20.784449,1303302.14754,0.313183314286,38.8549794696,35.6464244321,1223188.80381,0.313756993389,38.8757046884,35.7073931594,834371.646309,0.309666779635,39.3059244733,37.4942175493
2017-02-15 20:23:25.345948,1301331.54111,0.305273883396,38.9391514801,35.6305868446,1222797.08328,0.309438065928,38.9512972096,35.7294527012,834800.807571,0.286980892319,39.3346677307,37.5372359728
2017-02-15 20:24:28.032611,1300292.58167,0.321124150325,38.8457938745,35.5558580108,1222191.05426,0.311039412772,38.872024043,35.6308542096,828818.105358,0.314170278145,39.2847692736,37.4987625927
2017-02-15 20:25:31.872018,1295788.64041,0.301164616015,38.865943997,35.4266214872,1213589.11946,0.294897376209,38.8858288716,35.5431117705,820993.885514,0.287603275722,39.2920312743,37.4239589657
2017-02-15 20:26:34.669663,1294929.2512,2.69686408252,38.8577778595,35.5461153858,1216325.46733,0.320366601964,38.8834795509,35.6131877402,822032.125719,0.319155205323,39.2987992033,37.4771110519
2017-02-15 20:27:39.773430,1285436.42153,2.75627415874,38.8270520821,35.4255808517,1203683.06181,0.322314387966,38.8271256285,35.5558210229,810266.942669,0.321588420202,39.2823800583,37.4285641907
2017-02-15 20:28:44.987589,1284874.55362,0.307045168946,38.9548634161,35.353612273,1201942.14659,0.301554074964,38.9472744267,35.4755460507,804938.406483,0.301348801079,39.3396155102,37.392647974
2017-02-15 20:29:49.579178,1289759.98224,2.67079394931,38.8256875705,35.4727183655,1210192.42457,0.315615020314,38.8721128096,35.5825783149,816104.727457,0.318846557615,39.2841815167,37.4451715334
2017-02-15 20:30:54.085976,1294868.95268,0.308004306789,38.8657495768,35.4526811419,1215638.68366,0.297473159942,38.8754038751,35.5343743296,818715.845901,0.295180794529,39.2582305818,37.4204715878
2017-02-15 20:31:58.934374,1294019.88506,0.28596604981,38.9205831974,35.4661694335,1214715.81541,0.27779123663,38.9236785019,35.513824182,818870.235052,0.271996319754,39.3630963345,37.4150276442
2017-02-15 20:33:03.294010,1295018.65406,0.287488971503,38.8801739136,35.4377404332,1216669.23708,0.27944828814,38.9267753428,35.5384001439,818862.018043,0.273714567444,39.3154853589,37.427099246
2017-02-15 20:34:06.475475,1295601.63143,0.317071517483,38.8968965471,35.5246908363,1218602.30434,0.321040181025,38.8957924388,35.6471759212,824965.126645,0.310695464973,39.3049060472,37.4479686147
2017-02-15 20:35:12.156042,1301695.42197,0.30464388556,38.861542192,35.5520099352,1222113.08638,0.294547498275,38.8790466523,35.6363175982,829448.215748,0.288561466148,39.2993178771,37.4758772823
2017-02-15 20:36:16.922767,1301787.66693,0.310860105156,38.9547327341,35.490752065,1222451.31012,0.310234247887,38.9413392773,35.5905800341,827247.178113,0.293617660208,39.31124346,37.4612236521
2017-02-15 20:37:21.477167,1303360.47174,0.292610730393,38.9294777607,35.6199772036,1227572.55545,0.3021676158,38.9724052335,35.70918327,834074.410961,0.297434175448,39.3230568998,37.5606102639
2017-02-15 20:38:25.860787,1310225.56007,0.315942791829,38.8888992173,35.6321686327,1230063.0691,0.322389655057,38.9116267483,35.7544502853,839817.979988,0.308390081336,39.3253862235,37.5526301103
2017-02-15 20:39:30.380384,1308971.16015,0.305243355485,38.9202648403,35.6171141113,1229794.68738,0.298551637356,38.9557321313,35.7273452946,839679.651264,0.287343735843,39.323321823,37.5117634107
2017-02-15 20:40:34.839864,1314238.99119,0.292329785887,38.9256749943,35.6981323094,1236458.79347,0.296624273474,38.9254440699,35.7676455105,842984.856505,0.300945376487,39.3485062407,37.5440018526
2017-02-15 20:41:37.608526,1317015.78192,0.297692294201,38.9476983381,35.6176210372,1237026.73821,0.295011627794,38.9728905447,35.7126018847,844174.612809,0.284568608359,39.3177813861,37.512528104
2017-02-15 20:42:41.650010,1315769.87909,0.280097497506,38.9702575139,35.5725598253,1234288.17328,0.276713268015,38.9894810452,35.6790306167,843813.78509,0.268610862128,39.3430486594,37.4958130373
2017-02-15 20:43:45.984774,1327156.82578,0.290828865344,38.9304991603,35.8273979028,1252660.67216,0.290671172892,38.9630214165,35.9123723719,862526.699502,0.274664599549,39.4391879537,37.5776662903
2017-02-15 20:44:50.317142,1348315.2203,0.297752437695,38.9675071831,35.9034185987,1271113.12281,0.303074750926,38.9734395455,35.9814031448,881692.77809,0.291780880008,39.3327672482,37.669420566
2017-02-15 20:45:54.896787,1343957.54961,0.293701296158,38.9910941058,35.7425969463,1260650.82382,0.294733929071,39.0274114429,35.8666007688,873332.454958,0.280395442901,39.3528681429,37.6149256694
2017-02-15 20:46:57.765183,1353292.07753,0.288465426041,38.9874890547,36.0938534511,1278843.4413,0.28538312461,39.0162560834,36.1481677413,896290.121202,0.277154957765,39.353275908,37.7671453439
2017-02-15 20:48:02.184905,1364151.82522,0.305302446292,39.0412615094,35.9220108468,1278201.59654,0.301831668419,39.0902419399,36.0429538621,892855.685837,0.288094845271,39.3666382915,37.7215615182
2017-02-15 20:49:06.839393,1379960.80785,0.277214838087,39.0160070971,36.1650654808,1302541.19337,0.274603754264,39.0694914796,36.227936634,921206.079295,0.260792155278,39.3853237827,37.8432062435
2017-02-15 20:50:11.487063,1384360.56857,0.298088174539,39.0253747684,36.1410478326,1303681.71589,0.301872056494,39.0417000961,36.2185073271,919814.116824,0.293743982599,39.3614924733,37.8350821869
2017-02-15 20:51:15.758551,1411009.25889,0.277858801565,39.0418839972,36.2612642417,1332067.12584,0.299931077866,39.0536404252,36.3650776649,949235.491257,0.272288791179,39.3660593403,37.8998919488
2017-02-15 20:52:19.694936,1429621.94713,0.310509560521,39.0472227924,36.3348900167,1346062.60708,0.320424920801,39.0952198219,36.4149119246,967226.270398,0.295509267835,39.3821198228,37.9338679434
2017-02-15 20:53:23.291617,1453724.94409,0.302802526173,39.0591041714,36.4849563963,1372015.49193,0.331967699464,39.0853045592,36.5683901751,994191.327439,0.283015421926,39.3769563056,37.9944794371
2017-02-15 20:54:26.833160,1489521.63714,0.292660364566,39.1151962907,36.6260604773,1409289.49175,0.294276484112,39.127919493,36.7108429202,1033560.06204,0.27997236816,39.3849186182,38.0938240339
2017-02-15 20:55:30.495879,1534210.85633,0.31458363308,39.1391463808,36.7760699183,1449429.58152,0.307571406973,39.1525585568,36.827213587,1078765.52463,0.287679174425,39.4032916263,38.1721529216
2017-02-15 20:56:34.059317,1602354.14276,0.29476621146,39.156817207,36.9811007858,1518976.01474,0.297608500348,39.156867498,37.0792765188,1150916.32793,0.280464060522,39.4257826038,38.2844779126
2017-02-15 20:57:38.455877,1659324.00285,0.306085329311,39.1842120676,37.1316729829,1572439.74132,0.322320423369,39.1944738733,37.190881679,1213224.42622,0.279725618423,39.4200098729,38.3364027904
2017-02-15 20:58:41.311526,1748995.59174,0.274302159555,39.2209831772,37.307167188,1660017.12483,0.276868170847,39.2187630752,37.351611859,1299163.10531,0.276991563261,39.4191185286,38.4567960647
