mjd,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_err_0,aperture_sum_err_1,aperture_sum_err_2,bkg,fwhm,id,peak_flux,uncertainty,xcenter,ycenter
57799.6244270802,1650077.5575,2422911.753046875,3320185.5503125,1073.1317246150372,1142.4703896205222,1207.76582450618,1329.2496494690108,8.795524711415224,1.0,1946.607421875,59.84903335571289,703.2004217594889,301.6471155416332
57799.6248206049,1663887.836875,2429897.4272656254,3330515.8822656255,1086.9844329499783,1154.273141749985,1219.0364631703262,1324.8710419131494,8.876664045786995,1.0,1916.587890625,55.084144592285156,702.9808708352584,301.63192669890583
57799.625225693,1690869.5828124997,2434464.045703125,3350287.3846875,1150.6595685275654,1210.6838767294123,1273.3796452267038,1314.6204649058825,8.076896795104165,1.0,1844.88671875,47.1578254699707,702.1596974022876,301.54497646463903
57799.6256192178,1743912.1985156252,2455284.181015625,3368176.2512499997,1268.1369012949767,1318.1497546596247,1375.1628592406116,1290.8774134631271,7.517908586115462,1.0,1800.966796875,44.748172760009766,701.5039844335987,301.2545128783707
57799.6260127276,1752582.70875,2445800.38359375,3341809.28015625,1328.2081515445332,1373.6429380223192,1426.6381065007924,1265.8729826513345,6.819396179055537,1.0,1804.755859375,42.77179718017578,702.0971865369592,301.36163696409665
57799.6264178306,1723028.597265625,2433653.7767187497,3321326.346015625,1216.0024148118987,1268.04924255399,1324.7678258674662,1272.8865984096326,7.615348189559151,1.0,1796.578125,46.99702835083008,702.5255395289033,301.42668147459295
57799.6268113405,1693619.537265625,2422387.176953125,3323079.53296875,1165.1499654999318,1222.1843058975996,1282.2205792810707,1290.5416885658171,7.972170705246389,1.0,1824.400390625,50.00885009765625,702.3336279311302,301.30225517741405
57799.6272048652,1738287.6272656252,2434054.684921875,3309765.438984375,1284.3580142148755,1331.6768272923473,1384.6519317418424,1257.2085545257626,7.018217304013403,1.0,1755.37890625,44.559837341308594,702.6805739238612,301.50494176444306
57799.6275983751,1753597.15296875,2436615.4241406247,3315566.2590624997,1304.1586027167245,1349.0979921036032,1400.9976476109623,1242.462182876064,7.276783624492361,1.0,1762.67578125,43.028011322021484,701.6472091328129,301.4393960164694
57799.6279918998,1733800.153046875,2432627.24296875,3314723.64390625,1249.8682058778074,1298.8825226155568,1353.1614228207686,1256.1185260879265,7.3815821329967655,1.0,1765.3125,45.779762268066406,702.3818017822656,301.1629079546417
