mjd,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_err_0,aperture_sum_err_1,aperture_sum_err_2,bkg,fwhm,id,peak_flux,uncertainty,xcenter,ycenter
57799.6374594867,1730382.5564843751,3057581.228359375,4212306.453125,1419.548225902037,1539.0175277102485,1625.027656326028,249.77880946713347,8.289352535350321,1.0,2622.10546875,64.10498046875,706.0543315860605,303.1790267670696
57799.6382118016,1767677.46203125,3061074.2902343753,4275659.5725,1514.1811597932565,1620.6919359097974,1706.3239051720434,231.94928992653422,7.120775694114785,1.0,2526.98046875,53.174747467041016,704.810157410245,302.90833366391206
57799.6389641166,1773297.903828125,3063323.42125,4261233.542734375,1507.443984931141,1613.970390163936,1698.5996521617374,234.8504496350736,7.480395773252032,1.0,2532.12109375,53.51631164550781,705.1429216530561,302.79154764374255
57799.6397048682,1768806.8515625,3053373.70796875,4250219.746015625,1490.9024665928277,1597.772311295153,1682.6536564874039,231.75459980794446,7.633008432260183,1.0,2480.5,52.862186431884766,705.023274901702,302.79119644572813
57799.6404456049,1796889.8230468752,3058451.13890625,4256363.287578125,1564.8635985908882,1663.1181175053857,1744.4126641926232,228.1559265418058,6.908772869694892,1.0,2455.4375,49.12641143798828,704.7340220278178,303.0819587088084
57799.6411863416,1760265.9825781249,3056312.6917187497,4268338.3931249995,1470.208774081833,1580.5727742872568,1667.1605895416317,226.54055982652076,7.237284070244606,1.0,2486.029296875,51.16561508178711,704.480756842839,303.23939164649954
57799.6419270784,1784240.901875,3057414.0101562496,4250126.313828126,1521.0534369609834,1624.1069275686605,1707.0276806455818,230.488165016824,7.239336254039873,1.0,2505.931640625,51.18728256225586,704.9483634151035,302.9676985858322
57799.64266783,1796773.108359375,3052838.8885937496,4223372.86421875,1570.191998203769,1667.4824650348592,1746.4201004825227,234.0101635668086,7.1727588597326495,1.0,2464.177734375,51.81284713745117,705.2865182052973,303.0221913214261
57799.6434201449,1804023.20015625,3056323.1673437497,4240305.080234375,1587.3166923264812,1683.0721268127386,1761.8844548158038,228.02304497268617,6.98892032799287,1.0,2454.787109375,52.49506759643555,704.9316064542053,302.6648781415743
57799.6441608816,1788262.7184374998,3062305.531484375,4254844.733125,1536.791844378808,1638.8185771895712,1721.0583152627084,231.0947854260013,6.958496911545339,1.0,2471.50390625,50.752193450927734,704.7931925513828,303.3484211535541
