,r_a_flux,r_a_x,r_a_y,r_b_flux,r_b_x,r_b_y,r_c_flux,r_c_x,r_c_y
2017-02-15 15:46:31.871418,3062247.344214011,39.530532891756486,39.17536358535653,2875022.6435199957,39.46899051591432,38.7596788548609,2189673.8166772854,39.94374004648703,39.33017684454477
2017-02-15 15:47:04.664257,3059892.2047865456,39.49297786211234,39.21293738708458,2868474.62746379,39.4333616199893,38.770205516223015,2178871.5157038327,39.93907034616475,39.34414963595628
2017-02-15 15:47:38.918078,3064739.0586413313,39.495655636635064,39.08431484740693,2871145.7510993886,39.4466086650072,38.68158953044618,2185826.217128738,39.93370455414757,39.282033059874344
2017-02-15 15:48:12.871925,3063656.682523004,39.53059544168974,39.18513974302322,2873703.1330147088,39.4733349205156,38.74757487044073,2187419.9342089277,39.9441011333103,39.319702975669486
2017-02-15 15:48:47.426647,3060363.619595941,39.5392549174373,39.175823462553225,2867206.4540343704,39.482019004534855,38.74746699189127,2181294.8129972434,39.95715733745661,39.34414279581986
2017-02-15 15:49:20.372596,3056480.7880920577,39.51609573532474,39.284347267432466,2865928.3205623496,39.448861265785254,38.82507071819774,2178767.2270024978,39.94314636954541,39.37607716319951
2017-02-15 15:49:54.948627,3061331.9605585346,39.451662296375886,39.11947572948848,2862451.8382878583,39.3784407936492,38.712938762410126,2181990.7536279005,39.9012829550931,39.31276464889889
2017-02-15 15:50:29.367190,3056377.512630345,39.50784712956871,39.15425950494213,2869448.0478206943,39.44166360033274,38.73639764165852,2185128.90622197,39.94820554411358,39.32937724505331
2017-02-15 15:51:03.920030,3058610.0946635087,39.54484363741424,39.22444574197005,2862761.019952303,39.48719884376223,38.799070355177,2179937.720742253,39.963275636728376,39.339913005876845
2017-02-15 15:51:38.384769,3050913.631186706,39.56875309823434,39.14181680853506,2855838.059881135,39.48231699437678,38.72066836733803,2173292.511833298,39.96735212282727,39.31713329317033
2017-02-15 15:52:14.358754,3042235.3100047195,39.5127733890469,39.18539260936209,2845712.7190578175,39.46663569981746,38.734665666330926,2162360.9847063143,39.96985878150736,39.341128206628944
2017-02-15 15:52:49.239662,3049879.907345962,39.536862184256755,39.18365007822601,2851712.6491359426,39.46799701787986,38.74491892724583,2171815.351753083,39.956382395896235,39.31023892086161
2017-02-15 15:53:23.542489,3035308.4476035144,39.54428662014909,39.17264706242034,2840158.485119772,39.49170387561858,38.73185415012353,2157406.0805545496,39.96120928841277,39.32448605895891
2017-02-15 15:53:58.176368,3022329.978093313,39.512192613657795,39.14533459911116,2823006.058171509,39.465207815196685,38.69732087730243,2138408.3306550994,39.957560913076286,39.31227784387141
2017-02-15 15:54:32.524030,3014637.6825516145,39.53175820426561,39.123999578134544,2816825.9168423694,39.479380292950964,38.67237377780126,2127180.2924378854,39.96905318235878,39.31295820075977
2017-02-15 15:55:06.589849,3020482.872066758,39.5039682700745,39.187253734151454,2814023.9473583302,39.44219655214195,38.72649897297775,2126728.885910036,39.96006581275124,39.32433199083479
2017-02-15 15:55:41.014736,3013941.929788932,39.52818518907109,39.20944460664401,2812236.8631136296,39.463162430476636,38.75913340899484,2127253.3625322715,39.96805137737166,39.35206170916887
2017-02-15 15:56:15.341568,3015642.316651617,39.505814727927586,39.17374121032975,2812908.2719137883,39.432050058154395,38.710693219935514,2123480.6643439643,39.965835787283716,39.310362696757835
2017-02-15 15:56:49.477429,3016490.9996186583,39.561260687623054,39.13777174363102,2812614.244467114,39.509113033731936,38.70808890439812,2126035.6426037024,39.97213532373073,39.304589798903166
2017-02-15 15:57:23.860297,3010321.0601278665,39.5443172909429,39.189539669975396,2811575.0434930827,39.47975709110405,38.71752179729335,2121488.303991531,39.997027226589154,39.317808061558694
2017-02-15 15:57:58.111996,3017033.115372851,39.44856192494277,39.14183531728398,2807015.8761706594,39.40114529235413,38.6910296375913,2119717.3298497545,39.94427177319936,39.324202981065326
2017-02-15 15:58:31.253999,3031964.198947075,39.542248968482156,39.113457887546005,2820528.452705505,39.467933915468784,38.655332739270285,2141790.159919704,39.96620188865695,39.30160355419636
2017-02-15 15:59:05.781722,3014582.1793128997,39.51089034020203,39.234486019983564,2807943.338563166,39.456596543376,38.79901061189257,2121129.8752393387,39.951424481707825,39.35043643521991
2017-02-15 15:59:40.138756,2997279.8669762732,39.63629625386545,39.24029521855378,2797750.7258928088,39.55294816682707,38.7838198223148,2105629.788469601,40.01196098667049,39.34602838020417
2017-02-15 16:00:13.084507,3003885.011602512,39.524579030765814,39.08317511608032,2799348.906876814,39.48487687878769,38.65358500926182,2110499.441579422,39.98118196881702,39.281578596974036
2017-02-15 16:00:46.953201,2987570.4218396293,39.55164356134836,39.17419563013965,2776392.4433615045,39.4814033529022,38.69411353888702,2087155.5237730737,39.9885757298485,39.30957433560391
2017-02-15 16:01:21.251012,2973519.9911787147,39.484909730980405,39.11627313226255,2764793.885957757,39.43245555638001,38.65461964175023,2071426.778836763,39.97552110469471,39.29451785430556
2017-02-15 16:01:55.761800,2969530.9084809273,39.43039565411397,39.137986831926874,2760976.3123613615,39.372018419955474,38.65976265988374,2071785.2890134244,39.94390676857438,39.30869748586139
2017-02-15 16:02:30.378728,2963038.8727052766,39.58590856379663,39.14118935549871,2750092.1180952033,39.51824859090923,38.67466472363958,2059123.1552006486,40.01975344537814,39.30246267230889
2017-02-15 16:03:04.807564,2958259.76004948,39.5125755832071,39.21904409389021,2742572.4696195144,39.45307324556277,38.737005386274504,2055212.771909596,40.023819915312544,39.33162370821244
2017-02-15 16:03:39.184306,2964586.0634637903,39.58724689077164,39.12787799146629,2748234.7073044847,39.538833621791184,38.65688058157437,2054910.440325283,40.02183894373051,39.31479501086611
2017-02-15 16:04:13.735228,2959270.4872915773,39.52986139046434,39.025399954870444,2743887.7019389863,39.49258800128677,38.56948140130279,2053302.3676842174,40.002987780087146,39.25521576715594
2017-02-15 16:04:48.290025,2957833.7436589985,39.51137607083866,39.16759662183143,2746350.892563397,39.45591205618479,38.6844365265536,2054807.3044620226,40.00071715010368,39.32752380089038
2017-02-15 16:05:22.775925,2955533.678218688,39.560819270279055,39.296273168663184,2743038.126128111,39.47966330906526,38.82419075958569,2057904.7353104837,40.00682163112246,39.38756221792792
2017-02-15 16:05:57.125268,2953570.173592819,39.59396653046844,39.0359744671189,2741347.704183723,39.524302892594996,38.57726884569364,2048663.3722646078,40.0348264884352,39.2610526371446
2017-02-15 16:06:29.862755,2951645.278582887,39.562615116188574,39.093744429525444,2737727.588878056,39.489730738983525,38.64097730926052,2047803.1112555277,40.0139327830322,39.31195067200334
2017-02-15 16:07:03.026460,2945849.4082999546,39.48242869936675,39.16942612133521,2733582.145490834,39.4568866558219,38.67718168273568,2042008.5198331673,40.011682153345305,39.32055562490033
2017-02-15 16:07:37.637302,2947440.3664915464,39.50998945948455,39.254060468776906,2730535.9493285962,39.44204182393056,38.75148699411534,2034380.9541154504,40.00056767146555,39.356190112805834
2017-02-15 16:08:12.357028,2942585.1625806876,39.52442124367275,39.06731181492732,2730324.0434510713,39.452959038488906,38.580648670373435,2038792.2428638404,40.01291597112779,39.2810854682875
2017-02-15 16:08:47.086832,2942324.695956587,39.557483018277225,39.04231923822421,2725886.697750848,39.4691746830005,38.57143872445166,2036387.8206237732,40.01483379454772,39.264054797900904
2017-02-15 16:09:21.921675,2936215.410153577,39.53466122680468,39.318976804410994,2723666.156563284,39.456141088069515,38.80123695007037,2025251.657458058,40.00452734574358,39.37835175514738
2017-02-15 16:09:56.429405,2929077.911163305,39.52024356927061,39.115515504859395,2712968.3918756368,39.46298824152351,38.628658838346304,2016585.2118737376,40.00989778705559,39.29493457178852
2017-02-15 16:10:30.678479,2930814.2412725613,39.52529104838822,39.02342423722813,2708884.523415818,39.462962892704745,38.55667802000048,2016093.6512503452,40.0244750239417,39.24772971830826
2017-02-15 16:11:05.178129,2925604.0057091657,39.526258621740624,39.082844515959636,2708238.397649383,39.464568772968136,38.592206168000594,2014012.3048616825,40.024840911997906,39.28918245623114
2017-02-15 16:11:39.536076,2931321.5435932404,39.65405033777192,39.12356666906947,2706417.985418372,39.55979979762191,38.63749427076918,2013654.4464526726,40.07706669181597,39.30188672628464
2017-02-15 16:12:13.794033,2934705.1559544383,39.47500278473897,39.27553189869609,2713595.483657025,39.42402545086037,38.750741042719284,2017198.7954646316,40.006816820666856,39.36995430346908
2017-02-15 16:12:48.222603,2924271.3164345194,39.59300786570599,38.98329961745135,2704121.3600610867,39.51899047012214,38.51967346242301,2009506.0097266398,40.06154640518193,39.25460490854106
2017-02-15 16:13:22.738738,2931698.137112019,39.5352553221451,39.181675921948944,2712233.550023315,39.472716398653326,38.686736515400206,2016908.727575525,40.026623394085405,39.34130868544036
2017-02-15 16:13:57.180400,2939066.648056499,39.508248528990464,39.221389582589005,2719791.0854584062,39.449618556078065,38.73046194786755,2025883.2361024567,40.01281589386165,39.34578177017266
2017-02-15 16:14:31.833125,2920063.08010457,39.4721350659388,39.12258238756929,2701273.780612706,39.41141837684405,38.62752761772162,2003398.4963143417,40.01632974181113,39.31392746506769
2017-02-15 16:15:06.217093,2916334.946285653,39.556471572058925,39.070430125533235,2693733.3501495207,39.48779893119169,38.55779016514359,1996378.0961966089,40.03873397044654,39.2832619846683
2017-02-15 16:15:40.724750,2918148.6596471043,39.56675947064683,39.093066892520085,2696368.9504385283,39.48744382366023,38.59595660100657,2000998.567551745,40.052617872680116,39.29577456273998
2017-02-15 16:16:15.127742,2913486.0961975055,39.56035505411832,39.1480229663911,2694782.321032541,39.47591321408953,38.648873817639924,1997760.7088265806,40.03734651800756,39.30965462770983
2017-02-15 16:16:48.939552,2913381.6726544946,39.55557825923738,39.161793613145534,2689941.818475434,39.48189025201394,38.65278883945752,1992811.3352189572,40.053651807361625,39.3155104833509
2017-02-15 16:17:22.571331,2910975.3035345403,39.423013371862496,39.10272721609031,2684095.6911431607,39.372322438523064,38.58375917548129,1988563.6615121565,39.99387204715246,39.29331002158964
2017-02-15 16:17:56.813189,2909405.906007749,39.558013845506636,39.03428305756246,2685059.6522638006,39.48287386651245,38.572215064552715,1988527.8353588686,40.059551303533404,39.25461564180951
2017-02-15 16:18:29.942935,2908915.7914467263,39.584283797050546,39.19561013193559,2687024.013612858,39.517410647251474,38.69185367523771,1991173.7025076626,40.05401359043959,39.3300811930268
2017-02-15 16:19:04.605025,2906323.3784997337,39.52160095700853,39.204920833977866,2682416.8488226235,39.4541957097759,38.68357597737354,1983290.9217990497,40.03785528660899,39.324577462725
2017-02-15 16:19:39.038648,2872926.0031494303,39.53354221602675,39.141574471301844,2648963.27689479,39.44866660190399,38.592910818196515,1942653.2828252101,40.06722399990177,39.30602644916314
2017-02-15 16:20:13.299419,2875765.183549195,39.46835340560157,39.12783041071939,2645734.7284236886,39.41367015939101,38.59057039187898,1941908.2426670885,40.02381616585742,39.29648077333595
2017-02-15 16:20:47.529658,2874819.199509394,39.6332225550534,39.15072619420647,2653266.1370712826,39.551891228509305,38.6238235083303,1942548.9482702573,40.09213208411744,39.29706544354834
2017-02-15 16:21:20.384216,2878033.0354759092,39.63195883166054,39.05564606952206,2655499.2844685446,39.53851954434009,38.55141332197867,1949232.789223337,40.09563056995748,39.255496513343914
2017-02-15 16:21:54.596363,2877361.1120548453,39.49824350713404,39.072176148185605,2653588.5320214275,39.41342813561949,38.569791624863456,1947497.8014847469,40.03440823217523,39.26079452576283
2017-02-15 16:22:28.514752,2872743.0408393107,39.56434727276904,39.23014796636289,2647767.8828061,39.51415726749807,38.69047047423608,1945414.219915352,40.065582778079325,39.34490097204493
2017-02-15 16:23:02.927548,2861356.663812188,39.47421265293518,38.96742067132694,2632968.441574461,39.44703358784858,38.442155296579585,1926512.384704181,40.0368471568688,39.2405822322064
2017-02-15 16:23:36.554441,2874869.061644717,39.56627274683476,39.09922208951297,2652313.12106691,39.486641166462434,38.59714114570623,1947741.3359723217,40.066365691589866,39.300371284481244
2017-02-15 16:24:10.810222,2881749.525225009,39.56930814190128,39.10523480779015,2655807.177668495,39.512667446084684,38.59500265073778,1949166.759838956,40.06490082753372,39.29463230410524
2017-02-15 16:24:44.356164,2885074.555091478,39.47097929244175,39.17045212799308,2658040.311195281,39.43926872566204,38.647774280849944,1956113.059873262,40.028419394935995,39.32189988916917
2017-02-15 16:25:19.035965,2876509.4990357133,39.630809159062174,39.045225229200106,2653963.578858569,39.54195106073652,38.545768561269256,1950783.8846243513,40.10396886075889,39.25351618010004
2017-02-15 16:25:53.363688,2880617.0800963305,39.660122331355055,39.15412766493349,2651887.644668653,39.58995546343109,38.61617711605971,1949854.6518067843,40.10108119365135,39.30940008755651
2017-02-15 16:26:26.183691,2879458.320833658,39.47645534321398,39.08407444144371,2655930.7798541975,39.41203202608371,38.583773213209014,1952861.3811748088,40.02369254609345,39.27281442229099
2017-02-15 16:27:00.581392,2871260.631399746,39.48534621772017,39.172824866267504,2644653.3516639443,39.42339653150652,38.64680591013989,1939279.7534052785,40.03027184561587,39.304552854286435
2017-02-15 16:27:34.933252,2877300.889920214,39.57536324248026,39.04406343799772,2650485.562013213,39.49856026834786,38.52533739437746,1948658.7040979695,40.07570524170191,39.257055142255524
2017-02-15 16:28:09.296020,2866414.060721845,39.6821474214526,39.037914092058834,2639907.1165099246,39.60142448514143,38.515789505885856,1936271.56566587,40.116896542245584,39.2575034305155
2017-02-15 16:28:42.480960,2882774.372993122,39.49031297587599,39.13350222423846,2655135.325585339,39.4316024105869,38.6118860406384,1948703.6172509617,40.01825400531663,39.27340609697438
2017-02-15 16:29:16.646881,2886672.275756981,39.55860903849675,39.283420182012314,2659785.139882722,39.48515748613946,38.74307559327545,1956145.8924768118,40.06061912520377,39.363207275711744
2017-02-15 16:29:50.937657,2860923.8347669495,39.57863180121732,38.99636559000297,2637572.1716191387,39.496773861658376,38.47759452563167,1932696.689581902,40.080969604360014,39.23825482522735
2017-02-15 16:30:25.179427,2859449.5953208124,39.542171808822744,39.16440524032482,2635567.9510088908,39.45202658438957,38.645213171477394,1930207.571568802,40.07569335155573,39.30939135121581
2017-02-15 16:30:59.824239,2857377.5028652353,39.63033158382584,39.132847602719174,2629544.2319017895,39.55199310465606,38.59852910773535,1925211.4443252678,40.09635333960002,39.30174766200982
2017-02-15 16:31:34.908167,2850917.5015442143,39.59375711474271,38.986959192365156,2623780.9444028344,39.49366628267648,38.47640661757311,1917756.550364303,40.10940680376186,39.24422817593512
2017-02-15 16:32:09.301904,2848141.723687386,39.51067833665147,39.101788990494086,2621492.649571319,39.438918745183514,38.578978430963765,1914433.6297010581,40.084034122072914,39.28683498970899
2017-02-15 16:32:44.160680,2851501.6114112185,39.597943115411894,39.24170384838411,2625452.8508984363,39.5157355444224,38.68705492195261,1919201.3793307352,40.088771820242286,39.34010948989115
2017-02-15 16:33:18.818782,2843530.503456589,39.50974273056984,39.07171256247385,2618067.39729674,39.451706781280585,38.536504664500015,1910651.8845150624,40.07336771329409,39.273862887156746
2017-02-15 16:33:52.253431,2846697.1028483333,39.555787934702565,39.032431617739455,2614984.3394573275,39.47822033715224,38.50978162077093,1912822.487467834,40.088105115859456,39.26251818827394
2017-02-15 16:34:26.995184,2850042.9128683563,39.53291812704886,39.1327551428236,2618787.012387881,39.45255809520159,38.59749875533754,1909175.9223048873,40.08130131902397,39.31833795569775
2017-02-15 16:35:01.328087,2842239.2444658615,39.58472318502041,39.17286434743686,2617178.549747982,39.52258472025466,38.62510144011668,1911431.5073305983,40.113621252704,39.31646277412503
2017-02-15 16:35:35.389873,2848224.431402063,39.591439507840256,39.07738958110632,2618639.0557588274,39.49077493293113,38.5502074403271,1912794.0241524412,40.074359626470375,39.27500806563111
2017-02-15 16:36:09.117718,2838097.6937461,39.591016698011735,39.10933642073963,2614830.4588120133,39.5136449170618,38.58410367948908,1909772.7124244357,40.11332631040709,39.27381870350942
2017-02-15 16:36:43.494583,2839364.1825549793,39.60231617419828,39.19363418606933,2611888.686237498,39.53091173791911,38.64319829311541,1905386.5338600064,40.11778870660474,39.32924976291697
2017-02-15 16:37:17.974477,2846183.1961463243,39.54823548350406,39.125943557387835,2624228.7609085822,39.48522226604355,38.56789860590245,1911980.9872084204,40.078011305980525,39.2882535729943
2017-02-15 16:37:52.616325,2842146.715847252,39.49254323087172,39.07489654548385,2612886.633076341,39.438227377917286,38.552474521884086,1902994.5986379283,40.069285399292845,39.2799659092047
2017-02-15 16:38:27.009064,2828394.473141608,39.547280335925855,38.955448820195855,2601516.4261176367,39.464945984361194,38.415230432937435,1892224.720084684,40.084439303733696,39.214895931437304
2017-02-15 16:39:01.400909,2824636.9452465186,39.66455528866568,39.1567428156634,2596715.905500406,39.578659039237735,38.59706930836543,1883067.6601619963,40.13920988649104,39.294562362397905
2017-02-15 16:39:35.857795,2827320.6819951856,39.588514828360594,39.16979224064861,2598330.2384150075,39.49201279981778,38.61269672273102,1890013.4170409827,40.10504958871827,39.30883300045938
2017-02-15 16:40:10.000654,2818865.218737999,39.61076738707125,38.99275853217725,2587546.127652875,39.525547001476276,38.4579001699996,1878897.0539583247,40.1278172814177,39.23510142588735
2017-02-15 16:40:44.414308,2822257.272820303,39.50183802352906,39.12670295124662,2593946.362264183,39.43551310780978,38.57431713269662,1884026.3523521456,40.07872738189406,39.2910231017217
2017-02-15 16:41:18.145455,2827048.4064034317,39.45078879184812,39.1395933477551,2601806.1681907773,39.38829476290799,38.59247226357526,1889840.6611205451,40.05589543101017,39.29579318160883
2017-02-15 16:41:52.718106,2822191.388611121,39.59058513025707,39.058450973147814,2598167.1101037683,39.523722326835994,38.52252851249945,1886281.8897325483,40.11771004488011,39.26730805583233
2017-02-15 16:42:27.010838,2822249.8763984134,39.558764612578265,39.085533313138555,2592280.915104112,39.46726683829402,38.53321304252033,1882595.4622596772,40.10824935674801,39.27963889579996
2017-02-15 16:43:01.320694,2822440.332045475,39.589947406954394,39.11163314199278,2592509.3766686553,39.507168984273065,38.53167266901025,1881390.5451377486,40.10648759892538,39.27655571001868
2017-02-15 16:43:35.727476,2824200.89516816,39.63702476093771,39.16829441787481,2592678.3446376156,39.5514095171401,38.58198570893541,1884474.2723509255,40.12876626163799,39.30720239501971
2017-02-15 16:44:10.008390,2821461.5412972644,39.60595875165898,38.98008530853898,2596046.6918997816,39.5402504486589,38.42135988026233,1880493.8358602957,40.150994156152215,39.22512356506419
2017-02-15 16:44:44.387236,2821094.0559602147,39.51557682154251,39.11952847549326,2593620.8244774076,39.417766673489936,38.56305111235705,1884703.8550842586,40.07840845194825,39.28432820589383
2017-02-15 16:45:18.394963,2813438.3200501795,39.4916333233472,39.14625401398146,2584954.627959081,39.4210295687947,38.59167917211891,1875997.046694027,40.0820542115908,39.32468358239272
2017-02-15 16:45:51.145006,2807764.4664640343,39.60364636086227,39.12427643817776,2580887.4501744653,39.527346509145346,38.54682458286881,1864849.5210718648,40.12930950332422,39.28987718060325
2017-02-15 16:46:25.989726,2808390.942795587,39.554242450891095,38.991616370138146,2576726.9276114707,39.46781800540529,38.46759063236766,1863542.765636507,40.11208620428974,39.23837739434691
2017-02-15 16:47:00.710505,2804676.7211143626,39.592913523176264,39.09910455141158,2580110.277560238,39.49226203497146,38.55592261996773,1868763.4922194402,40.13020313724317,39.270608552422686
2017-02-15 16:47:35.065422,2807352.7981622396,39.54528638461892,39.23129076132321,2578252.781366235,39.47645225490487,38.645372798716075,1863964.8299922391,40.11344768305085,39.34601341317619
2017-02-15 16:48:09.752142,2798888.188000125,39.58476129745301,39.041836255038476,2569681.24535919,39.500240559666125,38.49500365896581,1853067.892518971,40.14311144074857,39.26050621437066
2017-02-15 16:48:42.522188,2795059.4542019316,39.55649391896835,39.011384479604644,2566177.299391832,39.48055649640161,38.44360468243951,1850768.4194798854,40.10929646736462,39.25022491378536
2017-02-15 16:49:16.991940,2810071.217830726,39.47857981438051,39.067510790959574,2580066.462124261,39.419430571468,38.50309600469108,1867420.1637148152,40.09211318297613,39.26258438533082
2017-02-15 16:49:51.589066,2801279.4683085554,39.57377510283557,39.12609871837377,2572615.788044708,39.487048209372055,38.55488950485807,1856350.7803284093,40.117747255008744,39.285508852682234
2017-02-15 16:50:25.890575,2793768.243377571,39.68847524538444,39.10935649201468,2564343.0229994594,39.58889793387785,38.55078077902613,1849507.912819541,40.18664909857739,39.291369519255326
2017-02-15 16:51:01.027344,2789742.2860766677,39.57240090131426,39.17829641771374,2563109.6516801473,39.491773311573226,38.59783885612846,1848409.3757639898,40.13755995829833,39.31203220187148
2017-02-15 16:51:35.501309,2795305.8022112655,39.49861038950557,39.089804837326774,2561921.007577437,39.44325944885625,38.52388776279332,1849553.7776033091,40.11392257181621,39.281654396923095
2017-02-15 16:52:10.078180,2795484.912879767,39.518573348650484,38.95415925169181,2558258.2762646787,39.44979446812037,38.41109130156356,1845515.8964078287,40.12424370163222,39.21164332769321
2017-02-15 16:52:44.461832,2791345.5134636303,39.79133155568645,38.857327358082685,2563489.083089727,39.67288037624177,38.313292577452025,1841949.109731899,40.2240355600191,39.16888804760297
2017-02-15 16:53:18.890750,2788837.9017599276,39.7715517985731,39.18345243724174,2555964.4325816296,39.65260283432117,38.57817906662523,1841872.3037502482,40.21644401885353,39.324370518625514
2017-02-15 16:53:53.024741,2794024.9157054466,39.60375410838602,39.209850076880265,2559394.086810913,39.508459693555,38.6268607126413,1846237.7812355757,40.153480121689604,39.32644040970508
2017-02-15 16:54:26.758443,2778609.7347492045,39.538498628042845,39.03728409115158,2551580.545461223,39.4707310858922,38.45515396329391,1836968.8061369972,40.1189787142097,39.248735700289124
2017-02-15 16:55:00.266213,2784708.8810090367,39.55910987744271,38.93972517180047,2549947.075622098,39.49134809304022,38.38553286624267,1833130.2707062862,40.147108949200216,39.196062765510305
2017-02-15 16:55:33.197999,2780200.3661541278,39.673945892964994,39.10346417824832,2548531.6643116744,39.56750652343346,38.54323949170152,1829755.7419913765,40.17622769981665,39.282685282521015
2017-02-15 16:56:08.309025,2775912.878910847,39.51251476050337,39.28234551529846,2546012.996675897,39.43556479945952,38.670448742408226,1824671.1683073658,40.11425525780471,39.359548134696645
2017-02-15 16:56:42.996755,2772920.8334889375,39.60577529174779,38.95254033388812,2540702.7067369744,39.51416067806536,38.37489394290874,1816806.5058643855,40.16472628280453,39.21698030822106
2017-02-15 16:57:16.903798,2767472.0765490257,39.50539786007612,39.02784495759768,2535328.749245785,39.46581348958325,38.46470253812572,1814821.17886273,40.11454368438496,39.2498073679218
2017-02-15 16:57:51.277439,2775635.2323631207,39.60602444669959,39.06854439627185,2542352.701358118,39.52692044374581,38.492238355788835,1823278.6552460007,40.16397199905362,39.26035589161257
2017-02-15 16:58:24.719301,2782151.6240037563,39.60438196198058,39.17172791361703,2551377.2439200846,39.5394013267199,38.55957800235071,1828185.3939857145,40.14542266453467,39.28878737671775
2017-02-15 16:58:58.927063,2770129.5018295776,39.48809218939492,39.09131453900405,2537696.5570432767,39.428607181269655,38.523852727300756,1817947.3254342726,40.134415573853985,39.28541847785598
2017-02-15 16:59:32.856951,2765414.899843299,39.583268228555674,39.01866964554262,2530214.006925675,39.48917460780495,38.43853561956745,1810052.3385122917,40.16821868928665,39.22302999558147
2017-02-15 17:00:07.118622,2758648.7467385447,39.59842148970651,39.01722982321669,2523998.794337758,39.50973146109587,38.437604879719494,1801020.7514249864,40.17005911337749,39.2308567304749
2017-02-15 17:00:40.743546,2757187.064822948,39.49766981748158,39.023979608626554,2525504.234885288,39.4090839429736,38.45409734147694,1799554.2832476974,40.131233456684555,39.260123181923504
2017-02-15 17:01:14.888364,2760135.8422098914,39.68257274251992,39.02174244028877,2525820.051530129,39.56837836732908,38.42007098918531,1803616.448179531,40.22585824163263,39.239031182694745
2017-02-15 17:01:49.045221,2757318.941924031,39.52910011610732,39.11945327335687,2523093.908807548,39.43995497586943,38.51852020977434,1798612.5375915398,40.13966966388033,39.29762141985374
2017-02-15 17:02:23.213052,2757318.590849608,39.577546992692966,39.11134608664976,2519845.0378297567,39.48619903515526,38.47663538458134,1798213.2026962235,40.178626512084314,39.277998032009464
2017-02-15 17:02:56.174750,2753186.2505534906,39.441326269065286,39.187957030592536,2520471.1114916075,39.39956503532172,38.55220372473333,1793825.9620631887,40.12012232401505,39.28286289734062
2017-02-15 17:03:31.091701,2753269.881203978,39.62347297947411,39.01483565824398,2518989.758297235,39.53314726681668,38.437465391057316,1799157.1243182593,40.21234640854705,39.26105440908536
2017-02-15 17:04:05.567527,2761537.808161762,39.647927436786155,39.143156892852765,2523722.777349144,39.56000815378836,38.53578133991217,1803873.7743816075,40.20771525651896,39.294210960388575
2017-02-15 17:04:39.508278,2762853.698447623,39.451449299755296,39.093799886489094,2524274.5390738123,39.38886319677331,38.500240187590315,1805582.2689152793,40.12150912784512,39.25810041659245
2017-02-15 17:05:13.919176,2762633.2603319325,39.6531831089152,39.00056099942965,2526439.942102419,39.56840872288891,38.39977859304069,1808701.448320205,40.202276201552664,39.24006315049664
2017-02-15 17:05:47.063991,2758164.5205937154,39.581516092708554,39.240258491036144,2521758.546957417,39.50387503725064,38.62650025071897,1802073.608720512,40.157952855884766,39.334733737477364
2017-02-15 17:06:21.408087,2756326.0704515455,39.59000550077542,39.00743283245693,2524333.5840865364,39.50624662647401,38.40779477196595,1800422.817558717,40.17605357960661,39.239723416257505
2017-02-15 17:06:55.869648,2755201.0356071386,39.54311840687034,38.98009495571955,2524334.0669455267,39.4636931708945,38.40107509661399,1803340.1167223281,40.140554979965245,39.22853713461583
2017-02-15 17:07:30.138413,2758735.033722901,39.559635253473324,39.046966136686216,2521890.917356437,39.49234975111445,38.46580407007929,1803426.2931735748,40.1494010294796,39.248217720549725
2017-02-15 17:08:04.050348,2756625.2390230475,39.56623980378271,39.07034589522181,2526192.5013697296,39.484831225261416,38.4873445837633,1808099.6560625765,40.161613391158944,39.276152844463105
2017-02-15 17:08:38.488170,2758708.041638648,39.52663863723535,39.122669267225945,2521843.6835728944,39.45633280254156,38.5284271305697,1803878.7732413872,40.144839955771026,39.296135698096485
2017-02-15 17:09:13.307986,2762373.666349412,39.534126243267146,38.93613538650552,2525149.950696189,39.48193906327539,38.35523396579833,1807120.4456120562,40.141369208747626,39.21281069573479
2017-02-15 17:09:47.572868,2763175.9381781826,39.65305643914291,39.1262030286177,2530293.4815041074,39.54938018431318,38.52566376126343,1809171.862571132,40.19775612536645,39.28249106452013
2017-02-15 17:10:22.153606,2756289.783140177,39.53651121651743,39.24409386983543,2522414.1415554583,39.46575218726212,38.63322255692805,1805601.0825067374,40.14060773091931,39.34956145679425
2017-02-15 17:10:56.668521,2759204.902481406,39.626942571938834,39.0089136515737,2525158.8642923413,39.53096148193555,38.40871736790975,1807213.936951316,40.185371478442406,39.24706017685585
2017-02-15 17:11:30.893499,2757380.4569117804,39.63312931014961,39.02691035515609,2524783.5724757137,39.54909329177846,38.42972908141709,1805841.6358681344,40.18730668080998,39.25387845928599
2017-02-15 17:12:04.438267,2765488.59035806,39.46928323576655,39.07831680804045,2535813.3450682014,39.42067656373821,38.48109632698128,1819780.857516703,40.12303085815739,39.27090609190145
2017-02-15 17:12:38.649159,2761015.0755028687,39.648094548367744,39.15471062043056,2528850.1499750516,39.54877703985639,38.53319115775007,1810730.2655179398,40.18952878593113,39.29338934095677
2017-02-15 17:13:13.273948,2757808.3823832143,39.55942126193764,39.080539195736314,2524540.709924234,39.47303399181088,38.48937240595113,1807615.5239591107,40.133213307057176,39.26766881799859
2017-02-15 17:13:47.943870,2758838.6902120006,39.66819424236342,39.00110332055041,2524340.679777547,39.55007691431524,38.440590887886955,1803510.3846512665,40.18129393715395,39.22573260275736
2017-02-15 17:14:22.244545,2754432.041847703,39.66583057741021,39.07823751183128,2520779.0720114964,39.56708611807326,38.47683165141523,1797503.0630766624,40.18888103704752,39.26258167030485
